path	git_blob	sha256	provenance	review_status	finding
frontend/e2e/pilotage-responsive.spec.ts	49fbd767305055d1117458ab952d33e58a173996	ecf06d4ce5f4848e9fa0e8f4b1018fc5aebdf7e748e50f918830332fe8681166	MODIFIED_SINCE_29DB4D1	REVIEWED_BACKLOG_P2	BACKLOG_NONBLOCKING
frontend/e2e/pilotage.spec.ts	83ff1a04a7c54eda3e853a686401ba06eb0d6f48	db8a51335b2b54f102638d0538f5cde0673bfd580a75bbc52a4ed727298672a5	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/security-contracts.spec.ts	95f6ece73df21613afa065be3bbacfe9990ca406	377761cd84bca6c2726eb237fdaea2851f46ea135b48654cd36d4a6f99a7b31b	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-01{state=FIXED;commits=8181b7835d8fd38b01913ed0accc9e1b85a20276;red=docs/rc5-final-incremental-audit.md#rc5-aud-01;green=docs/rc5-final-incremental-audit.md#rc5-aud-01;permanent_tests=backend/src/config/__tests__/production.test.ts+backend/src/middlewares/__tests__/csrfProtection.test.ts+scripts/test-preflight.sh+frontend/e2e/security-contracts.spec.ts;residual_local_risk=NONE}
frontend/e2e/select-field-geometry.spec.ts	971ac8d8b28468c4b2db3ab8853ba552f957e24f	d5f0d6718ebd87293bfec8b88eb82c82d9d7df469398f55a1dd7880771626faa	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/support-feedback.spec.ts	fe9acf1d09e14636e0c9891f51ae8f0a60bcb76e	afc3c4dad723f6fd68504a51196ced71cc1f95d91bd21c1c8259d86f780fc84b	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/support-mobile-viewport.spec.ts	5353bef4890a16ce77e8bbb63d4a55fe90ae4087	c688c948a24bf3d6432cfca85043adf3969e27af001f6798dd017ac28b384a7b	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/workshop-arbitration-mobile.spec.ts	ed643fce234d3d45f4dc5b4f751b663a9341faa1	dbbbf2ebd32fdbe8ecf4e7dfdcb40cb8f0b37cf5333ee0bf12cc4a8d3c01c8da	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/workshop-cancel-withdrawal.spec.ts	c2a93bf8646a9129bc4beb397b00e5f6da7b7244	cc0e33bcf1ed86a0c974ba4d2ac1317e7cbc11938c8a8e02220fa4ce64abfcb2	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/workshop-mutation-feedback.spec.ts	995d44ef78e937b06d002244903155a58a6a185b	ff3d037a2a223c18aceef4f61efcbb6ce6b57834f7a2c8664c35e36e05b17ef3	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/workshop-zoom.spec.ts	0a24c17b41e2c5a7f94ee63de97f10d5859a3bee	878f464def5a83b3fc51a524495d71eee83bd819a096c0733072d5b9c3208e97	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/eslint.config.js	be529dbab64c4d92bfc4b8096574ce2c3415478f	d82aaad919f8277ee241f89e54a753975cb9bd85a600086679510ef1cdc2e3ba	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/index.html	5cc19ffe62e07ca453900c05edf40d5169fa5987	990ce8a215b81d6e365dc731fb734728b47903cf49abca413f7b1592308fa3df	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/nginx-main.conf	73552ca345c468581ccc08991525cc35924767da	9e8511443b67edb2d7ef5c84e0dfd5a8feb78814c7eb79c597b6b34fd914b5d1	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/nginx.conf	1aad2910a413cd46dcc372b18385ba348ac4dfb5	e015d6eee16f2e3805d5bfe536df369852475525eab301736c913bddcdc2edf6	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/package-lock.json	4c8359a4517427e5cf04abbaf40ce6ffc4274a13	d63703ba6849bff0d9a641a7b523b3cb16ca2e45d578db07fb21a65c74c70b79	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/package.json	da578992472c14d75fef218045f25b2b0bc066b7	2b3e7373bd09177e0e471bb3263b12fb2f8e38350427035510ad58127f6c7790	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/playwright.config.ts	291b74b3e1d971bc78cfa6a9410565fb70bbe82f	6b105c91f758be5c257701f075b21fc839729cf824a0a8d0e642a9c7d25637a5	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/public/favicon.svg	4c0b327a8a93fcec47d3b81a8bc999dd27f533e7	d6e202f252e1efd72474369258aebead0abdbb513a25c48e4bc261174fc2433d	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/public/robots.txt	1f53798bb4fe33c86020be7f10c44f29486fd190	331ea9090db0c9f6f597bd9840fd5b171830f6e0b3ba1cb24dfa91f0c95aedc1	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/App.tsx	2fef5862b19b564095e8761fc79f263dc1029aee	323f642b545ea061496c3fa85f67ac5f59869c9bfebe80732ed28c38d5b427c9	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/__tests__/client.test.ts	c3df2411e93b22e5054b6ca62770b713b0512872	646185d34494e6a728d89b5b2db1afb6512a9ddf457fa193f987dd6428254263	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/__tests__/errorMessages.test.ts	188112d4475315f3d0426f4831fcc80a9e993080	af16e1e69778c88f48d7f347af79ae4b3d1f0b7befb1f53fcfa856bb25377953	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/accounts.ts	fa68f86a96d1f86ce5748b2cb164754c08b8c8da	b56455cd777b27bc11fd883597db928d1e87706e4f489bfd875043a6fb31e5c0	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/admin.ts	48e0bd0bd694251b6a8aa5a0fdaed69ef6671f95	d99fbe43f0fd839570f988ca1200f12ab542d9b17575316fd71d703a60f29329	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/adminSecurity.ts	593acaf002f740619464a7497e29f7ffc4ff78dc	cb70ddce2ffadd63339fa56b07edd299a027f47397603feffefc04a4e918e537	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/adminSettings.ts	472ade9b0bde80a5a9f0b129efbd2dd28ead9b10	1eb61c67e57fe963ef40252139958a20f03f6d0bff676a5d7c285087e72d430b	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/board.ts	2a58d74b97fc3c3c742d26674fd988c991d82f8b	130efaa29dfe646d38651d464f0697a87cdcfbf293f922f07e2967c0aec288f8	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/client.ts	f7f2ff101e4bf54500886549bb3e8ab561ce32fe	47052dbccf560cac32acf480b6036b03e8658127f8624a6fd523241aed87bd27	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/errorMessages.ts	69cece42c438e37d189b00dea43f5aaf3241ea4a	0e6bf7843e489ad31aa973a650bfead04216672071fb26eba0a2a897e7fc8e21	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/lines.ts	063c730433f56f4a53b79af2c111f0c3a3a20a19	8258dc89f77dd59045b6359738a611f25671643d9906ec0b7074b105de96cf97	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/support.ts	6ce24e6e2c0902a9f8fd4a9e70759d178343f96b	d311a0cf6245a81ec985cfe2ce570b2198de2f46827bc914593232776dc64be3	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/unifiedAuth.ts	4af5ebbae301b61ec625ebfa6c1b6a278a5f3b71	3d1e7b31220ea8fd512b4012c9f7adeb96a8606b157d5b4a9be59d5114ef5482	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/api/workshop.ts	a29ce0e13be2cbf4826e1c7e20bea0f9f716ba92	737f7667134c4ebfc6e0587271f705e37ad1cc802bad74a4b0e0150bd5e55a32	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/AdminPasswordConfirmModal.tsx	cad181b6def6bc88a4ef86de42973ff6461d75e2	92f3ad873a956916b53f931d0554e371470682497ec78bbf8c1bfa20efbfc1cc	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-04{state=FIXED;commits=2d192c0657ef25ae5d39107781a9d315d9e96ae0+35492c3ba9f822b05e0ba1ed82b5062116912d38;red=docs/rc5-final-incremental-audit.md#rc5-aud-04;green=docs/rc5-final-incremental-audit.md#rc5-aud-04;permanent_tests=frontend/src/components/__tests__/AdminPasswordConfirmModal.test.tsx+frontend/e2e/admin-board-session-revocation.spec.ts;residual_local_risk=NONE}
frontend/src/components/ArchiveLineConfirmModal.tsx	3affb80d949786684228f0852f853d611d24edda	708e158522b573951da04aff3cbd9a55bc6dade9c9b07ac003959d6947d81eb1	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/BoardToggleConfirmModal.tsx	5f09dc098e9e0a3c49008ec0a88760892f7818a0	3374f528b35431a8252561f3f28a171f843efcff887065a41a9bbd8f755ce18e	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/CloseIncidentModal.tsx	c492f6ef652fe1b0c496557e72ce210a39e8231c	9be57fb64bd99b45f52db549c8270d215b8bac8cbf256f04d6794d1438730444	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ConfirmModal.tsx	d99617f8733c03b83ba7edb13a7dcf22f0aa1e4c	11e1a5cca64457fa68f8d98fa67b39c2271ed97ef019cdafca5cc34514449773	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/CreateIncidentModal.tsx	2be433b5ac1b77c2fef99faae157aedd7788aeed	9ae21cd1a16f5d514ed60bc29e646eca7955d10b2d03457602d9df9444aa034b	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/CreateLineModal.tsx	175e41152bc148f2d145401b9d7f172cbe071652	626b0619329b2e7e0024cf37d6ddc4c3743637101618e2e3929356cd18611843	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/CreateUserModal.tsx	98664404beeee3bc566b8489b3bc4efe7f205111	4c0a5eff7faad7a798b0649ffeb46333fad0bc64711aaad4d8206fa3d9d6ab55	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/DashboardFilters.tsx	975c56d2623895bd3210347a1ab828aa9fb6dc00	706ec187adc7d287e22c7a56554fc3e10a223279c6eef73ed9999b3f15db649a	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/DeleteConfirmModal.tsx	b7038863e01b51854b9257ad82884f7c4c7586c5	14f4d9c53d6a0bf7887ce031031e98b9e6c5afe7525ca59f6699a71369f37042	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/DeleteRequestModal.tsx	72d97565b8f41a87c3bcedefe9d74a77ed723490	828519ce8a3aa5468de93b26df95f2fa1cf5f1cfa79f2f7e30f26c086e82df2c	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/DeleteResponsibleCommentConfirmModal.tsx	30be967a408c21a7b2f88a41ab94cf6489cb9962	d7bc18b80e5ae32f54dc8e243570180d3474bca0e8faf49e4cc40d01f53e3edd	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/EditLineModal.tsx	f0c4ee8fa0a974acc5aeb7808a71fb3bb2c6ab4b	e3e3acd47149a5ec875befefa59f1d85ab1c3886d94174d446622a8e6705c2cb	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/EditLineSummaryModal.tsx	b8ec11fa3829817d7cdb77d9e456d6ae62f8594f	4420af1f0dd722f69038b8cb66dcf8e5778f813b2da43ed0837bfd375ec2aeee	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/EditMachineModal.tsx	57e48b94f37bf190f95212656a9494aff1fb9d5b	b8f95755c781ac6e35758311c73e2a4192e1ae8408bdb8f12edd03871a7f9816	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/EditSummaryModal.tsx	6cbd660399b0ab9c48f1514037a2231b1c6feeab	23f5beb3c41bfe8b0578e92f40fb9bfd910b1e5b87380c452de8903a2063f98c	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/EditUserModal.tsx	ec03261244c1289dc9fe2d3a6618c22f134e4df5	8c900796e2ff26af7f2ff4093ea69564d6d6a04822c753c300d912fae34c2207	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ErrorBoundary.tsx	771baf6316dd48b3bf8bc7b3aa71f6fba004eba3	bf9597b155a7b82fa69f9a663a6f78d810505e412ba5f3147968026c26d77a12	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/FilterSummary.tsx	83b66702ba2f1a0072abe9bf8ab332e728469966	8e7f28c08d80357547a3ffaee10b093113d7e83fac78a51fa1bbdbe8c8e7bb26	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/IncidentBadges.tsx	ca158f7b40cdac3ba42bb0cd795e987658da4d20	5e628ad317a448df761bc66d4fa5a09777077408bced059f2a1eb38e3b3165f7	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/IncidentCard.tsx	c48cb3a776bced2116df701ab8f9dae69c40e02e	54b6b76aa7c91f70a42931ab80106ca0d02801b821c577f220b7fa21889b0137	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/IncidentDetailPanel.tsx	7e9fb2343197fb89a81b5c39fd0fb470678ad0f9	31bad0e7e3812686c8b240645d93d9ffcc7139d7a8b047256e28a28b18d9e2df	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/IncidentDossier.tsx	17fe3440f00a0a024cef918cc5f8da594aa1f10b	1c9d4117ba7e7d5e0908f53fae673302c4011afa628a50d814ce60173182dc2f	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/IncidentMetricsBar.tsx	369f8dcc36242ce4425da8ef1bedc1575b96cae9	2974aae39bf75a8ba5aef07e279cba927fcffb47365066d04702b1554c7201e4	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/InvalidateIncidentModal.tsx	a7d92442ed5d306f784fd3f59ec4945aa853e1fb	6989494e8c638ee2000693d8e54e528962f7c101cf39ec9c998dd0d96f68e0f3	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/LineDetailView.tsx	c6092c089daeca2fe906b23273b4e27ce1f44159	7a202b581cb0e856150f824fdedeb546070be037bad56a35fa7bc95f4835251f	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/LineForm.tsx	fa663aa02df1ef5fa69f9833a073b2d575a7cde2	0f2237958a96eedf7153d54cae54b31830a03118a19936e14c6320750b378f66	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/LinePlanModal.tsx	1fa4a2d2bba95582b2acd0a4855d236a5a500cbe	2095e5e7b664b5f09cb0524c0d141ab3bc42c6071271d7faec23f74296b87c5a	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/MaintenanceDeleteConfirmModal.tsx	e401fddc7ae45693c2c98d77ebbcf3255c27464f	a1d734fc9b3b8c090c7bdba00bf492e7fc3aa86bb7c42c297405540474372c44	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/Modal.tsx	51b44e46dd46841d8d866f182784319fe9d573fa	f8938d5762ae67191c1299468c292208e685ece0610f1021e415ec43b6feea25	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/NavBar.tsx	1cad86b7c128322c23730ccb951c85e27ce8f769	8fbde6cab111ec7485892c59c25e78f5743efa9c872cf580dab2614cb5cb7d84	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/components/PendingConfirmModal.tsx	1539db7cbf4819505d56da0da783af76f247899f	d402f30b54862f9b52b3f8b576cf8b64897471b45f498d37e24e35ecc3c99f32	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/PendingTasksWidget.tsx	c80af45842edcdee95ae832456c4424a83e81e62	eceb704f4762d84b518eacc78b9c1aac9865a8ce8341c6ca3ede7fe9fe17989e	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ResetPasswordConfirmModal.tsx	35fe371701f10da8796ceb9f13a5d133849a5d9d	cf645e4412c4fda3feed581aa1cab52af6ff6546509517e3ab546759c4f585f3	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ResponsiveNavBar.tsx	000327a3c5b0d4a30f4d2ea813e244ba12d4f0cf	0a63f17339980dbe595b19966246acb08b2970dfed9988a8eeb33aa001714cd0	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/components/ResumeIncidentConfirmModal.tsx	88fec6dedca0a45d2baf008340198e27c4255a1c	5d24a160215142533e235b471da9664df751013cd7d49ea8e6c6db2ab45d5020	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/ReviewIncidentRequestModal.tsx	5b6c518f51aa15bea38def340d0b8264a3dac0a0	984935c914677f10d1b2564af80e94f8192f8318267d09c0820404c3a6a96203	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/RevokeSessionsConfirmModal.tsx	be03832858a8978676daa02b39214b00772cfdeb	6df507cd253150a0e520f505956fedaa5fb2f1a0cdc48b01db5631840c8cbdfa	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/RobotFieldsGroup.tsx	3c86935b514b6a4683d365d78d89e5aff93f91a1	b43ae72c8490e4d20f874d80af2cc7edcc428c038f5f7fb76cd44df8da806193	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/SupportChat.tsx	38ae9f57e26109a26516c0cac4bd9d0de9ae2a67	e493ac3af4ab558f6a93f74ff66fbfd102b5989da5c301b565563849adcbc22a	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/TakeChargeConfirmModal.tsx	b36080abc04560d103d08b4577268773d5aa1878	8627da29d7f008d18551f584f904d6abd439d8f4272e64c97a4ff41b164956a8	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/TextConfirmModal.tsx	4a3f122836f8b0bd7df06fba5d79290e2df89d35	4ef48bfd28f559b09981be4af6bf08b9e55dc8a837688b12ae833f223e545ef8	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/UnfollowIncidentConfirmModal.tsx	603661dad5ecb12734ee0443bdeac67920e2b4d6	5f9986b0e673bc57e0e622d0213c8e03dada86250c85abf36437acc57470a3a4	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/UserForm.tsx	53c9a7485d5f6ec59a04e909e68ba35266fd97f7	aff3c7fbb3a660f15ba560ff29a886d451eb26753aafff23078a96cfdb311e98	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/components/WorkshopFilterCard.tsx	90859e0b0b42eb1b814b444bf37290e334aa80a0	e4f1af8b8a72bbd59c6f277de0ec3f740405c03be6206f51837596e13ac648e6	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/WorkshopNavBar.tsx	c14b6d2c3eddc925fbe30b14ffc900932e028978	43696a7335e046203755b7af90af0c53b31a12b14ed8d116fcc26291bc307c66	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/components/__tests__/AdminPasswordConfirmModal.test.tsx	290715204648b1fe3e08f0b4e5b2a7c79e9ea0d8	473e6866e7d603f2595fe87bacf06b75b4631935cda880060e4c98a19b82e2b1	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-04{state=FIXED;commits=2d192c0657ef25ae5d39107781a9d315d9e96ae0+35492c3ba9f822b05e0ba1ed82b5062116912d38;red=docs/rc5-final-incremental-audit.md#rc5-aud-04;green=docs/rc5-final-incremental-audit.md#rc5-aud-04;permanent_tests=frontend/src/components/__tests__/AdminPasswordConfirmModal.test.tsx+frontend/e2e/admin-board-session-revocation.spec.ts;residual_local_risk=NONE}
frontend/src/components/__tests__/BoardIncidentGrid.test.tsx	d44a01fbbf52f7d558484cee3252d20226be4d2f	8ad7d23564d71af3cce157e5aa929908434b014b9944cfde7aee0d5961023359	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/ConfirmModal.test.tsx	c91d305f80bc328037e932692c5e28ad2545c81b	5f3b7eef4008eb440e44baf804616cb8420abf376ee54d7caa1943a610f5ce92	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/CreateIncidentModal.test.tsx	9ac07c9b1fd6191b4ea51446dcd2745126d748a6	d305870d7a7e717c10392ae81803ab798a3f91b16c87ad594b3ef91da5223b6d	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/CreateUserModal.test.tsx	27e23a8599ecc9aae728a221731077eb5ffc3e51	5a36b0cdf681d1b53b1c60e95d9c09fc37ed503dad2929c112e2173338b44655	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/DashboardFilters.test.tsx	840cbe60690337abb0610b66ea9f119cab2408c9	29f830a11fcdb989ebca9f375532bcde119804572556965d772ecb94ee66a708	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/DeleteConfirmModal.test.tsx	713ff1cba5ad482d04036de69699f0e8e2573a10	6e786ba3fc59dd9574add4689fac9789e2946ffd5383aa977b88db5e42f47a96	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/EditMachineModal.test.tsx	6d7d00802c02300d1e41f9f0b2e4e0a6daa68b13	89d72eb7c98ec18e151eaa5dc60e39a37ea2145a6d8e8177eb1b1e6580fdf730	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/ErrorBoundary.test.tsx	979a92a37f1a975aa87d9237bd53338172756d0e	7710ea0805bb13942b7939cae80ba21d19641cab6bec36499ae88d17015ba7f4	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/IncidentCard.test.tsx	65f6c5048eeb5d55387f48b49361dd521b40a347	6c2f6cbd5cfab9c77f7a1c9f9bfedbc61544fef38a69b202093f3838a74964e4	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/IncidentDetailPanel.test.tsx	8e157c44f0ac075defec60564c70db2b22df1641	4096b605d11d7637236a6b2eb477241234978af5f786d17f807d111fb759ecdc	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/IncidentMetricsBar.test.tsx	4096c35d3de199db5115b9936b7141f5d3370b94	7f0e63201f47d89cb3b3b6f163db21943f3e008ff42bf05a8da29332b8b20e6b	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/Modal.test.tsx	c528bdddf917b0150645253a1039591646509265	2d3de44f3e6582e471dac2936ef0409bdb5859104a8345464ef3aa66442d216e	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/RemainingMutationArchitecture.test.ts	d567864ae27a108673227a8e87bb1f6d3618479b	52950e9a40e69268dd49d7157f4e42c3887d6c6158624946f62eea4f59cf8937	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/ResponsiveNavBar.test.tsx	aad2360e9a38f13456b53d260ad956b56984ac19	66a7bc9e03500a1b7dfb613d3866c40b0a69c833d2024f34d9fc5f9de19719dd	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/components/__tests__/ReviewIncidentRequestModal.test.tsx	011db439f8cedd9bff3d1fdc071ed481e0a74d07	76bb03cf7c2be9167097562eee4b43d393dda4801c5299c2a9a52f6cf596100b	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/SupportChat.test.tsx	4f665bbbe4e4a987134f9f514feb87457ced642b	acef84f40d1ca17fb7440e12efa87bb1f2bc9d61463afc89f794315cba8d4466	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/UserForm.test.tsx	731a232bce00b25bdc1483c4f0ddfbb262d4e279	a83491f3598fe7ba83767486c158a41fac019ac107b001ee904e6180b5fe2867	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/src/components/__tests__/WorkshopMutationArchitecture.test.ts	5d8d3a0eb9264ce183ee5518bf3a2c8b1ec3867d	dc55ac1b79ce05406f121dca036762a88d13c7425a06fdde0fe5dee6373f2bb4	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/__tests__/WorkshopTextMutationContract.test.tsx	4788c6263fdd284a74674bbf024569a068ddeb0c	e500da15098321d222cc3f3a3201f5616957f286d145772560f9b6cfa334dd0c	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/board/BoardIncidentGrid.tsx	dae4194255d128cbff71cc40b661c957d209f87f	7ed3c931c6842d8b8e2ea0b9b7fc84a0f8af6148b61eefc9c51a2fd4883669a1	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/board/BoardLineGrid.tsx	a163ee4761b85999eecd70302c68260f26b3df09	45c4687ef4d0e778ae1d2c6fe79b5f58bdad326b2627660804a195481ea74848	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/icons/ChevronDownIcon.tsx	75440cd375502dcd808fa8e76400ef5e5917156d	56fc9b98b5b026b1bb6ee3886e6fb0ffc50783d347763cd8a1b796fb64aed533	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/icons/ChevronUpIcon.tsx	c7eaf396beac09f95500c5c8c4b6c70d61bcbe08	c12757ced5e0e29190ae256c3b780038be83d230d58554ec35fa65543c108105	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/icons/CloseIcon.tsx	100583b39287b9cda0715921a408c85815920108	f01f4e27be21614f88cfb443cc6dd840d16c77ed89212147228cc2a4783388d8	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/icons/StarIcon.tsx	45e3d0a8f299cf25e5492968bea193f5316e21c6	f5acc9c7a94eb23e9380c9ac79dc35824b431f20a471e485f63389560ffbdff3	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/src/components/pilotage/LineHeatmap.tsx	c8d22041d9b006650e148c2900c17d76b291a326	2e83d3ab210abea99f70214472750e04c8c815f365b850ad8f7960268b7b03fc	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
